phrase_id,partial_phrase,label
87,So I guess women are now being promoted to the level of the Jews:as long as one says something happened we have to,0.9
87,So I guess women are now being promoted to the level of the Jews:as long as one says something happened we have to believe,0.9
87,So I guess women are now being promoted to the level of the Jews:as long as one says something happened we have to believe it,0.9
87,So I guess women are now being promoted to the level of the Jews:as long as one says something happened we have to believe it because,0.9
87,So I guess women are now being promoted to the level of the Jews:as long as one says something happened we have to believe it because not,0.9
87,So I guess women are now being promoted to the level of the Jews:as long as one says something happened we have to believe it because not possible,0.9
87,So I guess women are now being promoted to the level of the Jews:as long as one says something happened we have to believe it because not possible they,0.9
87,So I guess women are now being promoted to the level of the Jews:as long as one says something happened we have to believe it because not possible they would,0.9
87,So I guess women are now being promoted to the level of the Jews:as long as one says something happened we have to believe it because not possible they would lie,1.0
88,"Wait,",0.0
88,"Wait, can",0.0
88,"Wait, can I",0.0
88,"Wait, can I catch",0.0
88,"Wait, can I catch your",0.9
88,"Wait, can I catch your Asperger's?",1.0
89,what,0.0
89,what do,0.0
89,what do you,0.0
89,what do you call,0.0
89,what do you call an,0.0
89,what do you call an ethiopian,0.5
89,what do you call an ethiopian with,0.5
89,what do you call an ethiopian with a,0.6
89,what do you call an ethiopian with a yeast,0.6
89,what do you call an ethiopian with a yeast infection,0.7
89,what do you call an ethiopian with a yeast infection ?,0.7
89,what do you call an ethiopian with a yeast infection ? a,0.7
89,what do you call an ethiopian with a yeast infection ? a quarter,0.8
89,what do you call an ethiopian with a yeast infection ? a quarter pounder,0.8
89,what do you call an ethiopian with a yeast infection ? a quarter pounder with,0.9
89,what do you call an ethiopian with a yeast infection ? a quarter pounder with cheese,0.9
89,what do you call an ethiopian with a yeast infection ? a quarter pounder with cheese .,1.0
90,what,0.0
90,what is,0.0
90,what is ironic,0.0
90,what is ironic about,0.0
90,what is ironic about the,0.0
90,what is ironic about the lgbt,0.4
90,what is ironic about the lgbt <allcaps>,0.5
90,what is ironic about the lgbt <allcaps> flag,0.5
90,what is ironic about the lgbt <allcaps> flag ?,0.6
90,what is ironic about the lgbt <allcaps> flag ? all,0.6
90,what is ironic about the lgbt <allcaps> flag ? all the,0.7
90,what is ironic about the lgbt <allcaps> flag ? all the colors,0.8
90,what is ironic about the lgbt <allcaps> flag ? all the colors are,0.8
90,what is ironic about the lgbt <allcaps> flag ? all the colors are straight,0.9
90,what is ironic about the lgbt <allcaps> flag ? all the colors are straight .,1.0
91,Black,0.0
91,Black people,0.5
91,Black people are,0.6
91,Black people are like,0.6
91,Black people are like mitochondria,0.6
91,Black people are like mitochondria They're,0.7
91,Black people are like mitochondria They're the,0.8
91,Black people are like mitochondria They're the powerhouse,0.8
91,Black people are like mitochondria They're the powerhouse of,0.8
91,Black people are like mitochondria They're the powerhouse of the,0.9
91,Black people are like mitochondria They're the powerhouse of the cell,1.0
92,so,0.0
92,so i,0.0
92,so i almost,0.0
92,so i almost dated,0.0
92,so i almost dated this,0.0
92,so i almost dated this cute,0.0
92,so i almost dated this cute muslin,0.4
92,so i almost dated this cute muslin chick,0.4
92,so i almost dated this cute muslin chick in,0.5
92,so i almost dated this cute muslin chick in middle,0.5
92,so i almost dated this cute muslin chick in middle school,0.5
92,so i almost dated this cute muslin chick in middle school but,0.6
92,so i almost dated this cute muslin chick in middle school but after,0.6
92,so i almost dated this cute muslin chick in middle school but after her,0.6
92,so i almost dated this cute muslin chick in middle school but after her social,0.6
92,so i almost dated this cute muslin chick in middle school but after her social media,0.7
92,so i almost dated this cute muslin chick in middle school but after her social media phase,0.7
92,"so i almost dated this cute muslin chick in middle school but after her social media phase ,",0.7
92,"so i almost dated this cute muslin chick in middle school but after her social media phase , she",0.8
92,"so i almost dated this cute muslin chick in middle school but after her social media phase , she kinda",0.8
92,"so i almost dated this cute muslin chick in middle school but after her social media phase , she kinda blew",0.8
92,"so i almost dated this cute muslin chick in middle school but after her social media phase , she kinda blew up",0.9
92,"so i almost dated this cute muslin chick in middle school but after her social media phase , she kinda blew up .",0.9
92,"so i almost dated this cute muslin chick in middle school but after her social media phase , she kinda blew up . <repeat>",1.0
93,What,0.0
93,What does,0.0
93,What does a,0.0
93,What does a black,0.4
93,What does a black woman,0.4
93,What does a black woman receive,0.5
93,What does a black woman receive when,0.5
93,What does a black woman receive when she,0.6
93,What does a black woman receive when she has,0.6
93,What does a black woman receive when she has an,0.6
93,What does a black woman receive when she has an abortion?,0.7
93,What does a black woman receive when she has an abortion? A,0.7
93,What does a black woman receive when she has an abortion? A thank,0.8
93,What does a black woman receive when she has an abortion? A thank you,0.8
93,What does a black woman receive when she has an abortion? A thank you letter,0.9
93,What does a black woman receive when she has an abortion? A thank you letter from,0.9
93,What does a black woman receive when she has an abortion? A thank you letter from welfare.,1.0
94,What’s,0.0
94,What’s the,0.0
94,What’s the difference,0.0
94,What’s the difference between,0.0
94,What’s the difference between science,0.0
94,What’s the difference between science and,0.0
94,What’s the difference between science and religion?,0.3
94,What’s the difference between science and religion? Science,0.4
94,What’s the difference between science and religion? Science will,0.4
94,What’s the difference between science and religion? Science will fly,0.4
94,What’s the difference between science and religion? Science will fly you,0.5
94,What’s the difference between science and religion? Science will fly you to,0.6
94,What’s the difference between science and religion? Science will fly you to mars.,0.6
94,What’s the difference between science and religion? Science will fly you to mars. Religion,0.7
94,What’s the difference between science and religion? Science will fly you to mars. Religion will,0.7
94,What’s the difference between science and religion? Science will fly you to mars. Religion will fly,0.8
94,What’s the difference between science and religion? Science will fly you to mars. Religion will fly you,0.8
94,What’s the difference between science and religion? Science will fly you to mars. Religion will fly you into,0.8
94,What’s the difference between science and religion? Science will fly you to mars. Religion will fly you into a,0.9
94,What’s the difference between science and religion? Science will fly you to mars. Religion will fly you into a skyscraper,1.0
95,You're,0.0
95,You're actually,0.0
95,You're actually very,0.0
95,You're actually very pretty.,0.0
95,You're actually very pretty. Most,0.0
95,You're actually very pretty. Most dark,0.0
95,You're actually very pretty. Most dark skinned,0.4
95,You're actually very pretty. Most dark skinned girls,0.5
95,You're actually very pretty. Most dark skinned girls don't,0.6
95,You're actually very pretty. Most dark skinned girls don't have,0.8
95,You're actually very pretty. Most dark skinned girls don't have your,0.9
95,You're actually very pretty. Most dark skinned girls don't have your looks.,1.0
96,what,0.0
96,what is,0.0
96,what is the,0.0
96,what is the difference,0.0
96,what is the difference between,0.0
96,what is the difference between a,0.0
96,what is the difference between a homosexual,0.6
96,what is the difference between a homosexual and,0.6
96,what is the difference between a homosexual and a,0.7
96,what is the difference between a homosexual and a mentally,0.7
96,what is the difference between a homosexual and a mentally ill,0.8
96,what is the difference between a homosexual and a mentally ill person,0.8
96,what is the difference between a homosexual and a mentally ill person ?,0.9
96,what is the difference between a homosexual and a mentally ill person ? nothing,0.9
96,what is the difference between a homosexual and a mentally ill person ? nothing .,1.0
97,You,0.0
97,You can't,0.0
97,You can't play,0.0
97,You can't play with,0.0
97,You can't play with them,0.0
97,You can't play with them -,0.0
97,You can't play with them - they,0.0
97,You can't play with them - they don't,0.0
97,You can't play with them - they don't speak,0.9
97,You can't play with them - they don't speak English.,1.0
98,It,0.0
98,It doesn't,0.0
98,It doesn't matter,0.0
98,It doesn't matter suicide,0.0
98,It doesn't matter suicide rates,0.0
98,It doesn't matter suicide rates are,0.0
98,It doesn't matter suicide rates are going,0.0
98,It doesn't matter suicide rates are going up,0.0
